text,emotion,confidence,model
Finally finished my PhD after 6 years of hard work!,"**Primary Emotion:** Relief/Exhaustion

**Confidence Score:** 0.85

The text conveys a strong sense of relief or exhaustion, indicating that the person has successfully completed their PhD after an extended period of intensive effort. The tone suggests both accomplishment and weariness, which aligns well with the identified emotion.",0,qwen2.5-coder
They diagnosed my mom with stage 4 cancer today.,The primary emotion in this text is shock or disbelief. The realistic confidence score for identifying this emotion would be approximately 85%.,0,qwen2.5-coder
"Just rescued a kitten from the street, and it won't stop purring in my arms.","Primary Emotion: Joy

Realistic Confidence Score: 90%

The text conveys a sense of joy and contentment, as evidenced by the rescue of a kitten and its subsequent behavior of purring in the rescuer's arms. The act of rescuing an animal is often associated with positive emotions such as happiness and satisfaction, while the sound of a purring cat typically signifies comfort and affection. The emotional complexity here includes elements of care, responsibility, and the joy derived from the connection with another being, especially one that has been in need.",0,qwen2.5-coder
Can't believe my partner cheated on me after 5 years together.,"The primary emotion in this text is betrayal, with a high level of emotional intensity due to the long-term relationship duration and the shock factor associated with the cheating.

Confidence Score: 90/100

This score reflects the strong emotional impact and clarity of the primary emotion expressed in the text.",0,qwen2.5-coder
The audience gave my performance a standing ovation!,"The primary emotion in the given text is undoubtedly joy and appreciation.

**Confidence Score:** 95%

This high confidence level reflects that the enthusiastic reaction described in the text is clear and unambiguous, indicating strong positive emotions from the audience.",0,qwen2.5-coder
My childhood best friend stopped talking to me without any explanation.,"The primary emotion in the given text appears to be sadness or loneliness. The child is experiencing a significant emotional impact due to their childhood best friend stopping communication unexpectedly, which can lead to feelings of rejection and abandonment. 

Given the context and the level of complexity involved in understanding and expressing such emotions, my confidence score in identifying the primary emotion as sadness or loneliness is 95%.",0,qwen2.5-coder
There's a tornado warning in our area and the sky looks terrifying.,"The primary emotion conveyed by the text is fear or anxiety. The use of words like ""terrifying"" to describe the sky indicates an intense emotional response, likely fear or worry about the approaching tornado warning.

Realistic confidence score: 80%

This confidence level reflects the direct and immediate nature of the emotional language used in the text, which clearly expresses a strong emotion related to the impending weather event.",0,qwen2.5-coder
My crush just asked me out on a date!,"The primary emotion in the given text is joy or excitement. The individual expressed their happiness at being asked out by their crush for a date. 

Confidence Score: 90/100

This score reflects high confidence because it's common and generally enjoyable to receive such an invitation, especially if one has feelings towards the person asking.",0,qwen2.5-coder
Found out I'm going to be a parent - I'm overwhelmed with joy!,"Primary Emotion: Joy

Realistic Confidence Score: 95%

The text expresses strong positive emotions related to impending parenthood, specifically joy. The overwhelming nature of the emotion suggests it is genuine and heartfelt rather than artificially induced or sarcastic. The use of an exclamation mark indicates a high level of enthusiasm and emotional intensity.",0,qwen2.5-coder
Someone broke into my car last night. I feel so violated.,"Primary Emotion: Fear/Anxiety

Confidence Score: 95%

The text conveys a strong sense of fear or anxiety due to the violation experienced, which is a common reaction to personal property being threatened or damaged. The breaching of personal space and security can evoke intense negative emotions, making it difficult for individuals to feel safe in their environment.",0,qwen2.5-coder
Just landed my dream job with double my current salary!,"Primary Emotion: Joy / Excitement

Confidence Score: 90/100

The text expresses a sense of great joy and excitement due to securing a new job at a higher salary than the individual was previously earning. The use of ""dream job"" indicates that this is a significant personal achievement, further amplifying the positive emotion.",0,qwen2.5-coder
Lost all my vacation photos when my hard drive crashed.,"The primary emotion in the given text is sadness or disappointment.

Confidence Score: 90/100

The context of losing important personal items, such as vacation photos, especially through an unexpected technical issue like a hard drive crash, can evoke strong feelings of loss and frustration. The emotional complexity arises from not only the loss of memories but also the potential inconvenience and disappointment in needing to recreate those experiences.",0,qwen2.5-coder
Walking down the aisle today to marry the love of my life!,"Primary Emotion: Joy  
Confidence Score: 95%  

The text conveys a strong sense of happiness and excitement, especially given the context of a wedding. The phrase ""marry the love of my life"" indicates deep emotional fulfillment and a joyful anticipation of starting a new chapter in one's life with their partner.",0,qwen2.5-coder
The stock I invested in just crashed and I lost everything.,"Primary Emotion: Sadness

Realistic Confidence Score: 85%

This response takes into account the context of financial loss which is likely to evoke sadness or emotional distress. However, it's important to note that emotions can be complex and might vary based on individual circumstances, cultural background, and personal resilience. The confidence score reflects a high likelihood of sadness given the described scenario, but actual emotion may also include anxiety, grief, anger, or a mix of these feelings depending on the individual's personality and life context.",0,qwen2.5-coder
Surprise birthday party - all my friends from around the world came!,"The primary emotion in the given text appears to be joy or happiness. The person is celebrating their birthday with friends from various parts of the world, which indicates a sense of celebration and positivity.

Confidence Score: 8/10

This confidence score reflects that while there are elements of cultural diversity, which could potentially introduce some complexity, the overall tone and context strongly suggest an emotional response of joy. The emphasis on having friends from around the world to celebrate suggests a positive and inclusive atmosphere, further reinforcing the primary emotion of happiness.",0,qwen2.5-coder
Nobody showed up to my graduation ceremony.,"Primary Emotion: Sadness

Realistic Confidence Score: 90%

The text expresses disappointment and sadness because no one attended the narrator's graduation ceremony, which is typically a significant event for individuals as it marks the end of a major educational phase. The absence of attendees indicates a lack of recognition and celebration of the individual's achievement, leading to feelings of loneliness and dissatisfaction.",0,qwen2.5-coder
Just saw a huge shooting star streak across the night sky!,"Primary emotion: Joy  
Confidence Score: 80%  

The text expresses joy upon seeing a shooting star, which is often associated with good luck and positive omens in many cultures. The use of an exclamation mark also conveys excitement and happiness. However, due to the limited context provided, there's a small possibility that the person might be feeling awe or wonder rather than pure joy.",0,qwen2.5-coder
My partner proposed to me at sunrise on top of a mountain!,"Based on the provided text, it appears that the primary emotion expressed is joy or happiness. This is supported by the romantic gesture of a proposal occurring at a picturesque location (sunrise on top of a mountain), which suggests a moment of significant emotional weight and celebration.

**Primary Emotion:** Joy / Happiness

**Realistic Confidence Score:** 90%",0,qwen2.5-coder
Found out my best friend has been talking behind my back for months.,"The primary emotion in this text appears to be betrayal, with a strong undercurrent of sadness or disillusionment. The realization that a long-standing friendship could be based on deceit can evoke deep emotional pain and a sense of loss.

Given the complexity and intensity of these emotions, I would rate the confidence score for identifying the primary emotion as 85%.",0,qwen2.5-coder
Got a perfect score on my final exam that I studied months for!,"The primary emotion in this text is joy or happiness. The individual is expressing great satisfaction and pride in achieving a perfect score on their final exam after extensive studying. 

Realistic Confidence Score: 90/100

This confidence score reflects the strong positive emotions expressed in the text, indicating that the person feels very certain about their achievement and the effort they have put into it.",0,qwen2.5-coder
Haven't heard from my brother who lives in the hurricane-affected area.,"The primary emotion in this text is concern or worry. There is an underlying sense of uncertainty and anxiety about the wellbeing of someone's family member in a situation that may be dangerous due to a natural disaster.

Realistic Confidence Score: 85%

Explanation:
1. Context: The context involves a personal connection (brother) who resides in an area affected by a hurricane. This is a significant event with well-known potential dangers, including loss of life, property damage, and communication breakdowns.
2. Cultural Nuances: In many cultures, family members are expected to prioritize each other's safety above all else. The concern expressed reflects this cultural value.
3. Emotional Complexity: While the text is relatively straightforward, it encapsulates complex emotions. It shows empathy towards the brother who may be experiencing fear and hardship, as well as a sense of helplessness at not being able to provide assistance directly.
4. Confidence in Emotion Identification: The confidence score is high because the emotion (concern) is clearly expressed through the text. There are no indications of other primary emotions that might compete with this concern.",0,qwen2.5-coder
My art piece just sold for ten times more than I expected!,"The primary emotion expressed in the given text is joy or happiness. The person's excitement and satisfaction are evident from the exclamation point used at the end of the sentence, which indicates strong positive emotions.

Considering the context and cultural nuances:
- Selling an artwork for ten times more than initially expected implies a significant financial success.
- In many cultures, achieving such financial success is often associated with pride and joy, especially in fields like art where creativity meets commerce.

Emotionally complex aspects could include:
- Relief if there was any uncertainty or fear about selling the piece at all.
- Pride in one's own artistic abilities and market perception of their work.
- Anticipation of future possibilities, such as increased potential for future sales or recognition.

Realistic confidence score: 95%
This high confidence score is based on the explicit expression of joy through the exclamation and the implication of a positive outcome that significantly exceeds expectations. The tone suggests that the person feels genuinely happy about this news.",0,qwen2.5-coder
The company I worked at for 20 years just declared bankruptcy.,"Primary Emotion: Sadness

Realistic Confidence Score: 95%

The text conveys a profound sense of sadness, especially considering the context of long-term employment being abruptly ended due to a company's bankruptcy. The length of time spent working at the company (20 years) adds emotional weight, making the loss more impactful and thus increasing the likelihood of sadness. The abrupt nature of the event—without any indication of a graceful exit or severance process—can also intensify the negative emotions associated with job loss.",0,qwen2.5-coder
Just held my newborn niece for the first time - she's perfect!,"Primary Emotion: Joy
Realistic Confidence Score: 90%

The text conveys an unmistakable sense of joy, particularly as the person expresses their first experience holding a newborn niece. The use of words like ""perfect"" further emphasizes a strong positive emotion. While there might be some minor emotional complexity related to the transition to parenthood, such as initial nervousness or excitement, the overwhelming sentiment is one of joy at this momentous occasion. Therefore, a confidence score of 90% is appropriate for identifying joy as the primary emotion in this context.",0,qwen2.5-coder
The criticism from my boss today made me feel completely worthless.,"The primary emotion expressed in this text is sadness or depression. Given the context of criticism leading to feelings of worthlessness, it's reasonable to assign a high degree of emotional intensity.

**Primary Emotion:** Sadness/Depression

**Confidence Score:** 0.95",0,qwen2.5-coder
Witnessed a car accident right in front of me - I'm still shaking.,"The primary emotion conveyed by the text is shock or fear. Given the context of witnessing a car accident, it's reasonable to infer that the person experienced strong negative emotions due to the sudden and potentially traumatic event.

Realistic confidence score: 80%",0,qwen2.5-coder
Just got a surprise care package from mom filled with my favorite things!,"The primary emotion expressed in the text is joy and happiness. There is also an element of nostalgia or sentimental warmth associated with receiving something from one's mother, especially when it contains personal items that bring back positive memories.
Based on the enthusiastic tone of the statement, I would provide a realistic confidence score of 85% for the primary emotion being joy/happiness.",0,qwen2.5-coder
My manuscript got rejected for the tenth time this year.,"The primary emotion expressed in the text is frustration or disappointment. 

Confidence Score: 8/10

This assessment considers the common human experience of facing rejection multiple times, especially in creative fields like writing. The use of ""tenth"" implies a pattern of repeated negative experiences, which would naturally evoke feelings of frustration or disappointment. The confidence score reflects that while emotions can be nuanced and subject to personal context, the general emotional response to such persistent rejection aligns closely with frustration or disappointment.",0,qwen2.5-coder
First time seeing snow in my life - it's magical!,"**Primary Emotion:** Joy/Excitement

**Realistic Confidence Score:** 90%

The text expresses joy and excitement about experiencing snow for the first time. The use of the exclamation mark and the word ""magical"" indicates a strong positive emotional response. While it's not possible to give an absolute confidence score in emotion detection, considering both the explicit language and the common association between first-time experiences of natural phenomena like snow with feelings of wonder and delight, a high confidence level is justified.",0,qwen2.5-coder
Found out my partner has been secretly gambling away our savings.,"Primary Emotion: Anger and Betrayal

Realistic Confidence Score: 95%

The text expresses deep feelings of anger and betrayal due to discovering that one's partner has been gambling away their shared savings without informing them or getting their consent. The tone indicates a strong emotional response, reflecting the significant impact of this revelation on the narrator.",0,qwen2.5-coder
Just adopted a rescue dog and he already knows how to high five!,"The primary emotion in the given text appears to be joy or happiness. The action of adopting a dog, especially one that is already skilled in something like high fives, suggests a sense of excitement and satisfaction at this new addition to the family.

**Realistic Confidence Score: 80%**

This confidence score reflects the clear indication of positive emotions through the adoption of an animal and its ability to perform a simple trick. However, it's not an absolute certainty due to potential variations in interpretation and cultural context, but given the straightforward nature of the statement, it is quite strong.",0,qwen2.5-coder
My grandmother with Alzheimer's didn't recognize me today.,"The primary emotion in this text seems to be sadness or grief. The realization that a loved one with Alzheimer's disease has forgotten something as basic as recognizing their family member can evoke feelings of helplessness, frustration, and sadness.

Realistic confidence score: 90%

This confidence is high because the statement expresses a common emotional response to familial dementia, which often involves feelings of loss and separation from the past. The direct mention of forgetting someone's name or identity in this context strongly indicates a sense of sadness or grief.",0,qwen2.5-coder
Won first place in the national photography competition!,"Primary Emotion: Pride

Confidence Score: 90%

The text ""Won first place in the national photography competition!"" indicates a strong positive emotion, specifically pride. The achievement of winning a top prize typically brings feelings of accomplishment and satisfaction. The use of exclamation marks also emphasizes the intensity of these emotions. Considering cultural nuances, success in competitive events like photography competitions is generally highly valued, further reinforcing the emotional impact.

While it's challenging to assign an exact confidence score without more context, based on the clear indicators in the text, a 90% confidence level in identifying pride as the primary emotion is reasonable.",0,qwen2.5-coder
